subject_category	subject_id	subject_label	subject_type	predicate_id	object_id	object_label	object_type	confidence	comment	mapping_justification	mapping_date	creator_id
Metadata	spase:ResourceID	ResourceID	xsd:string	skos:narrowMatch	schema:subjectOf/schema:@id	@id	schema:URL	1	converted from string to URL by adding https://hpde.io as the prefix. DO NOT include this row if no DOI is found since this same URL (for the landing page, hpde.io link) will then be used in the main "@id" field.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1180
Metadata	sssom:NoMapping			skos:exactMatch	schema:subjectOf/schema:@type	@type	schema:DataDownload	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1181
Metadata	spase:ResourceID	ResourceID	xsd:string	skos:narrowMatch	schema:subjectOf/schema:contentUrl	contentUrl	schema:URL	1	converted from string to URL by adding https://hpde.io as the prefix	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1182
Metadata	spase:ResourceHeader/spase:ReleaseDate	ReleaseDate	xsd:dateTime	skos:exactMatch	schema:subjectOf/schema:dateModified	dateModified	schema:Date schema:DateTime	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1183
Metadata	sssom:NoMapping			skos:exactMatch	schema:subjectOf/schema:description	description	schema:Text	1	Standard wording = "The SPASE metadata describing the indicated dataset."	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1184
Metadata	sssom:NoMapping			skos:exactMatch	schema:subjectOf/schema:encodingFormat	encodingFormat	schema:Text	1	Standard value = "application/xml"	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1185
Metadata	spase:ResourceID	ResourceID	xsd:string	skos:narrowMatch	schema:subjectOf/schema:identifier	identifier	schema:URL	1	converted from string to URL by adding https://hpde.io as the prefix	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1186
Metadata	sssom:NoMapping			skos:exactMatch	schema:subjectOf/schema:license	license	schema:URL	1	retrieved from the header of the metadata file and converted into the spdx URL	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1187
Metadata	sssom:NoMapping			skos:exactMatch	schema:subjectOf/schema:name	name	schema:Text	1	Standard wording = "SPASE metadata for dataset"	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1188
Temporal Coverage	spase:TemporalDescription/spase:Cadence	Cadence	xsd:string	skos:narrowMatch	schema:temporal	temporal	schema:Text	1	The first string is a description of what the alphanumeric code retrieved from SPASE means. The second string is the retrieved code.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1189
Temporal Coverage	spase:TemporalDescription/spase:TimeSpan/spase:StartDate	StartDate	xsd:dateTime	skos:broadMatch	schema:temporalCoverage	temporalCoverage	schema:Date schema:DateTime	1	Start and end dates are combined into this schema.org field. If no StopDate found or a relativeStopDate is found, append '/..' to end.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1190
Temporal Coverage	spase:TemporalDescription/spase:TimeSpan/spase:StopDate	StopDate	xsd:dateTime	skos:broadMatch	schema:temporalCoverage	temporalCoverage	schema:Date schema:DateTime	1	Start and end dates are combined into this schema.org field. If no end date found, "/.." is appended at the end of the date.	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1191
Common Properties	spase:ResourceHeader/spase:DOI	DOI		skos:exactMatch	schema:url	url	schema:URL	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1192
Common Properties	spase:ResourceID	ResourceID	xsd:string	skos:narrowMatch	schema:url	url	schema:URL	1	If the spase:ResourceHeader/spase:DOI is not populated, the spase:ResourceID value is converted to a URL by removing "spase:/" and adding "https://hpde.io". 	semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1193
Variables	sssom:NoMapping			skos:exactMatch	schema:variableMeasured/schema:@type	@type	schema:PropertyValue	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1194
Variables	spase:Parameter/spase:ParameterKey	ParameterKey	xsd:string	skos:exactMatch	schema:variableMeasured/schema:alternateName	alternateName	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1195
Variables	spase:Parameter/spase:Description	Description	xsd:string	skos:exactMatch	schema:variableMeasured/schema:description	description	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1196
Variables	spase:Parameter/spase:Name	Name	xsd:string	skos:exactMatch	schema:variableMeasured/schema:name	name	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1197
Variables	spase:Parameter/spase:Units	Units	xsd:string	skos:exactMatch	schema:variableMeasured/schema:unitText	unitText	schema:Text	1		semapv:ManualMappingCuration	May 13, 2025	https://orcid.org/0000-0003-0875-2023, https://orcid.org/0009-0005-1686-262X, https://orcid.org/0000-0001-7915-5571, https://orcid.org/0000-0003-1398-1752, https://orcid.org/0009-0001-1714-839X, https://orcid.org/0009-0006-6661-1198
